פטל,852
שיפמן,852
אבו קוש,850
בורשטין,850
חג'בי,850
חוראני,850
יהוד,847
חדר,846
קאפח,846
שמא,846
ביאדסי,845
קרול,845
אגמי,844
בן אריה,844
יוחנן,843
פריינד,843
ויינברג,840
טואיטו,840
נשיא,840
מסורי,839
קיסר,839
אלבו,837
חיו,837
מגאדלה,837
סמעאן,837
זנזורי,836
לפידות,836
קרביץ,836
רקח,836
אנקרי,835
חברוני,835
זסלבסקי,834
עאצי,834
פרוינד,833
ברעם,832
אבו ריאש,831
דובינסקי,831
עוקשי,831
אייזן,830
לפיד,830
ניסימוב,826
קסיס,826
לוק,825
מרון,825
שטינברג,825
מצארווה,824
נגוסה,823
בראונשטיין,821
המר,821
סדן,821
פליישמן,821
נקי,820
רווה,820
מטלון,819
רדה,818
ג'רבאן,817
דידי,817
לוטן,817
דלל,816
סוב לבן,816
פרוכטר,816
אלטלאלקה,815
גולדברגר,815
חיות,814
טויזר,814
עמראני,814
רוזמן,814
לוסקי,813
מליק,813
דגמי,812
רבייב,811
הרטמן,810
קליינר,810
שמשון,810
יששכר,809
לזרוביץ,809
נסרה,809
אביעד,808
